COD_LINEA_NEGOCIO;COD_PRODUCTO;DESC_PRODUCTO;COD_CURRICULO;DESC_CURRICULO;COD_CURSO;DESC_CURSO;DESC_ABRE_CURSO;clave;COD_DIRECCION;NOM_DIRECCION;COD_CURSO_ELEC;CICLO;CANT_CREDITOS;CANT_CREDEQUIV;FECHA_CREACION;USUARIO_CREACION;FECHA_MODIFICACION;USUARIO_MODIFICACION;TOTAL CRED;201901-41;201902-41;201902-43;202001-44;202001-45;202002-44;202002-45;Total de Habiles;201901-41;201902-41;201902-43;202001-44;202001-45;202002-44;202002-45;Total de matriculados;201901-41;201902-41;201902-43;202001-44;202001-45;Total Aprueban;201901-41;201902-41;201902-43;202001-44;202001-45;Total Desaprueban;201901-41;201902-41;201902-43;202001-44;202001-45;Total retiros;201901-41;201902-41;201902-43;202001-44;202001-45;Total promedio de nota
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN230;ELECTIVO DE CARRERA 2;ELECTIVO DE CARRERA 2;45IN230;IN;INGENIERIA INDUSTRIAL;ELECTIVO;09;3;0;8/10/2019;TMONDRAG;;;3;2920;3;0;1;0;24;1;2949;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN231;EX - COMERCIO EXTERIOR;EX - COMERCIO EXTERIOR;45IN231;IN;INGENIERIA INDUSTRIAL;ELECTIVO;09;3;0;8/10/2019;TMONDRAG;;;3;0;3;0;2;0;37;1;43;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN232;EX - INFORMÁTICA PARA LOS NEGOCIOS;EX - INFORM. PARA LOS NEG;45IN232;IN;INGENIERIA INDUSTRIAL;ELECTIVO;09;3;0;8/10/2019;TMONDRAG;;;3;0;3;0;2;0;37;1;43;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN233;EX - DIRECCIÓN DE EMPRESAS;EX - DIRECCIÓN DE EMPRESA;45IN233;IN;INGENIERIA INDUSTRIAL;ELECTIVO;09;3;0;8/10/2019;TMONDRAG;;;3;0;3;0;2;0;36;1;42;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);AH57;DISCAPACIDAD E INCLUSIÓN;DISCAPACIDAD E INCLUSIÓN;45AH57;HU;HUMANIDADES;ELECTIVO;09;3;0;8/10/2019;TMONDRAG;;;3;1987;2250;2;2363;4;2610;19;9235;14;18;0;9;0;12;0;53;10;12;0;8;0;30;4;6;0;1;0;11;3;6;0;1;0;10;16;15.5;;16.375;;15.95833333
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN337;ANTROPOMETRÍA Y ERGONOMÍA;ANTROPOMETRÍA Y ERGONOMÍA;45IN337;IN;INGENIERIA INDUSTRIAL;ELECTIVO;09;3;0;8/10/2019;TMONDRAG;;;3;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);AM132;BUSINESS MARKETING STRATEGY;BUSINESS MARKETING STRATE;45AM132;AM;ADMINISTRACION Y MARKETING;ELECTIVO;09;3;0;8/10/2019;TMONDRAG;;;3;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN150;SUPPLY CHAIN MANAGEMENT;SUPPLY CHAIN MANAGEMENT;45IN150;IN;INGENIERIA INDUSTRIAL;ELECTIVO;09;3;0;8/10/2019;TMONDRAG;;;3;385;430;0;475;0;557;2;1849;70;71;0;66;0;113;0;320;47;52;0;55;0;154;23;19;0;11;0;53;19;16;0;11;0;46;14.80392157;14.21818182;;15.50909091;;14.84373143
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN333;TOPICOS AVANZADOS DE LEAN;TOPICOS AVANZADOS DE LEAN;45IN333;IN;INGENIERIA INDUSTRIAL;ELECTIVO;09;3;0;8/10/2019;TMONDRAG;;;3;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN334;PLANEAMIENTO ESTRATÉGICO;PLANEAMIENTO ESTRATÉGICO;45IN334;IN;INGENIERIA INDUSTRIAL;ELECTIVO;09;3;0;8/10/2019;TMONDRAG;;;3;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN155;GERENCIA DE COMPRAS Y ABASTECIMIENTO;GERENCIA DE COMPRAS Y ABA;45IN155;IN;INGENIERIA INDUSTRIAL;ELECTIVO;09;3;0;8/10/2019;TMONDRAG;;;3;295;349;0;438;0;464;2;1548;49;77;0;119;0;85;0;330;45;66;0;114;0;225;4;11;0;5;0;20;3;10;0;4;0;17;16.15217391;15.50746269;;16.4;;16.01987887
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN330;TOPICOS AVANZADOS DE LOGÍSTICA;TOPICOS AVANZADOS DE LOGÍ;45IN330;IN;INGENIERIA INDUSTRIAL;ELECTIVO;09;3;0;8/10/2019;TMONDRAG;;;3;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN406;TALLER HERRAMIENTAS  LEAN 1;TALLER HERRAMIENTAS  LEAN;45IN406;IN;INGENIERIA INDUSTRIAL;ELECTIVO;09;3;0;8/10/2019;TMONDRAG;;;3;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN407;TALLER HERRAMIENTAS LEAN 2;TALLER HERRAMIENTAS LEAN;45IN407;IN;INGENIERIA INDUSTRIAL;ELECTIVO;09;3;0;8/10/2019;TMONDRAG;;;3;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN234;EX - SISTEMAS DE INFORMACIÓN;EX - SISTEMAS DE INFORMAC;45IN234;IN;INGENIERIA INDUSTRIAL;ELECTIVO;09;3;0;8/10/2019;TMONDRAG;;;3;0;3;0;2;0;37;1;43;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN181;PROSPECTIVA ESTRATÉGICA;PROSPECTIVA ESTRATÉGICA;45IN181;IN;INGENIERIA INDUSTRIAL;ELECTIVO;09;3;0;8/10/2019;TMONDRAG;;;3;373;450;0;499;0;604;2;1928;24;21;0;31;0;23;0;99;22;18;0;30;0;70;2;3;0;1;0;6;1;3;0;1;0;5;15.43478261;16.77777778;;17.9;;16.7041868
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN186;SISTEMAS DE INFORMACIÓN ERP;SISTEMAS DE INFORMA ERP;45IN186;IN;INGENIERIA INDUSTRIAL;ELECTIVO;09;3;0;8/10/2019;TMONDRAG;;;3;366;393;0;463;0;524;2;1748;97;83;0;93;0;120;0;393;74;53;0;79;0;206;23;30;0;14;0;67;17;24;0;11;0;52;15.85;15.38983051;;16.30487805;;15.84823619
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN187;GESTIÓN DEL TRANSPORTE Y DISTRIBUCIÓN;GESTIÓN DEL TRANS Y DISTR;45IN187;IN;INGENIERIA INDUSTRIAL;ELECTIVO;09;3;0;8/10/2019;TMONDRAG;;;3;313;334;0;444;0;505;2;1598;89;55;0;89;0;107;0;340;77;52;0;79;0;208;12;3;0;10;0;25;10;1;0;10;0;21;15.30379747;15.18518519;;16.41772152;;15.63556806
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN223;PLANIFICACIÓN DE LA PRODUCCIÓN ERP;PLANIF. DE LA PRODUC ERP;45IN223;IN;INGENIERIA INDUSTRIAL;ELECTIVO;09;3;0;8/10/2019;TMONDRAG;;;3;79;0;0;2;0;37;0;118;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);AM134;STRATEGIC MARKETING COMMUNICATION;STRATEGIC MARKETING COMMU;45AM134;AM;ADMINISTRACION Y MARKETING;ELECTIVO;10;3;0;8/10/2019;TMONDRAG;;;3;1;2;0;1;0;2;0;6;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);AM133;MARKETING STRATEGY;MARKETING STRATEGY;45AM133;AM;ADMINISTRACION Y MARKETING;ELECTIVO;10;3;0;8/10/2019;TMONDRAG;;;3;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN149;PLANEAMIENTO Y GESTIÓN DE INVENTARIOS;PLANEAMIENTO Y GESTIÓN DE;45IN149;IN;INGENIERIA INDUSTRIAL;ELECTIVO;10;3;0;8/10/2019;TMONDRAG;;;3;346;392;0;447;0;503;2;1690;63;73;0;84;0;101;0;321;52;62;0;80;0;194;11;11;0;4;0;26;10;7;0;3;0;20;15.05660377;14.65151515;;15.39506173;;15.03439355
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN184;CONTROL ESTADÍSTICO DE PROCESOS;CONTROL ESTADÍSTICO DE PR;45IN184;IN;INGENIERIA INDUSTRIAL;ELECTIVO;10;3;0;8/10/2019;TMONDRAG;;;3;408;482;2;517;4;625;20;2058;35;21;0;24;0;20;0;100;25;15;0;24;0;64;10;6;0;0;0;16;8;4;0;0;0;12;15.18518519;14.64705882;;16.83333333;;15.55519245
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN185;MANUFACTURA INTEGRADA POR COMPUTADOR;MANUFACTURA INTE POR COMP;45IN185;IN;INGENIERIA INDUSTRIAL;ELECTIVO;10;3;0;8/10/2019;TMONDRAG;;;3;442;532;0;540;0;664;2;2180;12;15;0;11;0;9;0;47;4;5;0;9;0;18;8;10;0;2;0;20;5;8;0;0;0;13;12.71428571;13.28571429;;13.63636364;;13.21212121
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN183;ENERGÍAS RENOVABLES Y PRODUCCIÓN LIMPIA;ENERGÍAS RENO Y PRODUC LI;45IN183;IN;INGENIERIA INDUSTRIAL;ELECTIVO;10;3;0;8/10/2019;TMONDRAG;;;3;426;507;0;526;0;638;2;2099;25;11;0;26;0;25;0;87;16;9;0;20;0;45;9;2;0;6;0;17;9;1;0;6;0;16;16.125;14.7;;16.55;;15.79166667
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN45;PROYECTO DE INVESTIGACIÓN APLICADA 1;PROY.INVESTIG.APLIC. 1;45IN45;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;09;5;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;5;188;160;0;274;0;172;0;794;179;150;0;259;0;155;0;743;162;123;0;245;0;530;17;27;0;14;0;58;9;10;0;12;0;31;14.86470588;13.85714286;;15.13765182;;14.61983352
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN327;SISTEMAS AVANZADOS  DE MANUFACTURA;SISTEMAS AVANZADOS  DE MA;45IN327;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;10;5;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;5;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN46;PROYECTO DE INVESTIGACION APLICADA 2;PROY.INVEST.APLIC. 2;45IN46;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;10;5;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;5;143;168;0;138;0;262;0;711;138;167;0;133;0;254;0;692;133;156;0;123;0;412;5;11;0;10;0;26;1;3;0;5;0;9;15.4379562;15.2037037;;15.3515625;;15.33107414
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);HU187;TEMAS DE HISTORIA DEL PERÚ;TEMAS HISTORIA DEL PERÚ;45HU187;HU;HUMANIDADES;ELECTIVO;05;3;0;8/10/2019;TMONDRAG;;;3;3197;2935;5;2356;18;2001;289;10801;401;346;1;245;1;130;29;1153;236;198;1;208;1;644;165;148;0;37;0;350;70;79;0;24;0;173;12.94864048;13.21348315;19;16.32579186;14;15.0975831
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN338;TÓPICOS AVANZADOS DE DISEÑO;TÓPICOS AVANZADOS DE DISE;45IN338;IN;INGENIERIA INDUSTRIAL;ELECTIVO;05;3;0;8/10/2019;TMONDRAG;;;3;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN339;DISEÑO DE EXPERIMENTOS;DISEÑO DE EXPERIMENTOS;45IN339;IN;INGENIERIA INDUSTRIAL;ELECTIVO;05;3;0;8/10/2019;TMONDRAG;;;3;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN158;GESTIÓN DEL CAPITAL HUMANO;GESTIÓN DEL CAPITAL HUMAN;45IN158;IN;INGENIERIA INDUSTRIAL;ELECTIVO;05;3;0;8/10/2019;TMONDRAG;;;3;233;228;0;285;0;247;4;997;184;177;0;217;0;203;1;782;179;168;0;213;0;560;5;9;0;4;0;18;1;7;0;2;0;10;15.56830601;15.3;;17.13953488;;16.00261363
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN340;INGENIERÍA DE LA CONFIABILIDAD;INGENIERÍA DE LA CONFIABI;45IN340;IN;INGENIERIA INDUSTRIAL;ELECTIVO;05;3;0;8/10/2019;TMONDRAG;;;3;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);EF40;ECONOMÍA PARA LA GESTIÓN (ING);ECONOMÍA PARA LA GESTIÓN;45EF40;EN;ECONOMIA Y NEGOCIOS INTERNACIONALES;ELECTIVO;05;3;0;8/10/2019;TMONDRAG;;;3;2382;2639;14;2442;266;2096;725;10564;401;345;0;375;0;256;84;1461;142;120;0;278;0;540;259;225;0;97;0;581;136;109;0;51;0;296;11.65283019;11.50423729;;14.34876543;;12.5019443
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN347;FINANZAS;FINANZAS;45IN347;IN;INGENIERIA INDUSTRIAL;ELECTIVO;05;3;0;8/10/2019;TMONDRAG;;;3;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN341;TÓPICOS AVANZADOS DE CALIDAD;TÓPICOS AVANZADOS DE CALI;45IN341;IN;INGENIERIA INDUSTRIAL;ELECTIVO;05;3;0;8/10/2019;TMONDRAG;;;3;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);HU51;ANÁLISIS AMBIENTAL;ANÁLISIS AMBIENTAL;45HU51;HU;HUMANIDADES;ELECTIVO;05;3;0;8/10/2019;TMONDRAG;;;3;2930;2567;5;2017;19;1690;289;9517;313;285;0;237;0;199;36;1070;255;241;0;210;0;706;58;44;0;27;0;129;25;20;0;21;0;66;15.01736111;15.38113208;;16.86574074;;15.75474464
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN344;ENFOQUE AL CLIENTE;ENFOQUE AL CLIENTE;45IN344;IN;INGENIERIA INDUSTRIAL;ELECTIVO;05;3;0;8/10/2019;TMONDRAG;;;3;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN345;SIX SIGMA;SIX SIGMA;45IN345;IN;INGENIERIA INDUSTRIAL;ELECTIVO;05;3;0;8/10/2019;TMONDRAG;;;3;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN346;FUNDAMENTOS DE LEAN;FUNDAMENTOS DE LEAN;45IN346;IN;INGENIERIA INDUSTRIAL;ELECTIVO;05;3;0;8/10/2019;TMONDRAG;;;3;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN348;SISTEMAS INTEGRADOS DE GESTIÓN;SISTEMAS INTEGRADOS DE GE;45IN348;IN;INGENIERIA INDUSTRIAL;ELECTIVO;05;3;0;8/10/2019;TMONDRAG;;;3;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);AD185;INTRAPRENEURSHIP;INTRAPRENEURSHIP;45AD185;IE;INICIATIVA EMPRESARIAL;ELECTIVO;06;3;0;8/10/2019;TMONDRAG;;;3;1072;1284;0;1318;0;1563;5;5242;52;64;0;65;0;128;0;309;46;53;0;63;0;162;6;11;0;2;0;19;6;10;0;2;0;18;17.58695652;18.12962963;;18.20634921;;17.97431179
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);TR281;ACADEMIC WRITING;ACADEMIC WRITING;45TR281;TR;TRADUCCION E INTERPRETACION PROFESIONAL;ELECTIVO;06;3;0;8/10/2019;TMONDRAG;;;3;0;0;0;862;0;1006;0;1868;0;0;0;9;0;14;0;23;0;0;0;8;0;8;0;0;0;1;0;1;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;;;;15.11111111;;15.11111111
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);AD688;EMPRENDIMIENTO DE NEGOCIOS SOSTENIBLES: FORMULAC;EMPRENDIMIENTO DE NEGOCIO;45AD688;IE;INICIATIVA EMPRESARIAL;ELECTIVO;06;3;0;8/10/2019;TMONDRAG;;;3;843;942;0;948;0;1097;1;3831;80;79;0;106;0;106;0;371;63;70;0;95;0;228;17;9;0;11;0;37;14;8;0;11;0;33;16.42424242;16.91549296;;17.29473684;;16.87815741
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);TR282;LATÍN;LATÍN;45TR282;TR;TRADUCCION E INTERPRETACION PROFESIONAL;ELECTIVO;06;3;0;8/10/2019;TMONDRAG;;;3;0;0;0;1137;0;1371;2;2510;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
