;COD_LINEA_NEGOCIO;COD_PRODUCTO;DESC_PRODUCTO;COD_CURRICULO;DESC_CURRICULO;COD_CURSO;DESC_CURSO;DESC_ABRE_CURSO;clave;COD_DIRECCION;NOM_DIRECCION;COD_CURSO_ELEC;CICLO;CANT_CREDITOS;CANT_CREDEQUIV;FECHA_CREACION;USUARIO_CREACION;FECHA_MODIFICACION;USUARIO_MODIFICACION;TOTAL CRED;REQUISITO;REQUISITO PYTHON;Ruta Critica
80;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);AM132;BUSINESS MARKETING STRATEGY;BUSINESS MARKETING STRATE;45AM132;AM;ADMINISTRACION Y MARKETING;ELECTIVO;9;3;0;2019-10-08 15:11:21;TMONDRAG;;;3;AM106 Estrategias y Tácticas de Precios y AM117 Pricing and Revenue Management;"AM106;AM117";1.0
81;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);AM131;COMPETITIVE STRATEGY;COMPETITIVE STRATEGY;45AM131;AM;ADMINISTRACION Y MARKETING;ELECTIVO;8;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;AM106 Estrategias y Tácticas de Precios y AM117 Pricing and Revenue Management;"AM106;AM117";1.0
82;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;AM134;STRATEGIC MARKETING COMMUNICATION;STRATEGIC MARKETING COMMU;44AM134;AM;ADMINISTRACION Y MARKETING;ELECTIVO;10;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;AM130 Advertising Management;AM130;0.0
83;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);AM134;STRATEGIC MARKETING COMMUNICATION;STRATEGIC MARKETING COMMU;45AM134;AM;ADMINISTRACION Y MARKETING;ELECTIVO;10;3;0;2019-10-08 15:11:21;TMONDRAG;;;3;AM130 Advertising Management;AM130;0.0
84;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;AM133;MARKETING STRATEGY;MARKETING STRATEGY;44AM133;AM;ADMINISTRACION Y MARKETING;ELECTIVO;10;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;AM132 Business Marketing Strategy y AM131 Competitive Strategy;"AM132;AM131";0.0
85;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);AM133;MARKETING STRATEGY;MARKETING STRATEGY;45AM133;AM;ADMINISTRACION Y MARKETING;ELECTIVO;10;3;0;2019-10-08 15:11:21;TMONDRAG;;;3;AM132 Business Marketing Strategy y AM131 Competitive Strategy;"AM132;AM131";0.0
86;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);HU544;COMPRENSIÓN Y PRODUCCIÓN DE LENGUAJE II;COMP Y PROD LENG II;45HU544;HU;HUMANIDADES;OBLIGATORIO;2;4;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:54;CPANTA;4;HU543 Comprensión y Producción de Lenguaje I;HU543;0.0
87;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);HU159;SEMINARIO DE INVESTIGACIÓN ACADÉMICA I;SEMINA DE INVEST ACADEM I;45HU159;HU;HUMANIDADES;OBLIGATORIO;2;2;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:54;CPANTA;2;HU543 Comprensión y Producción de Lenguaje I;HU543;0.0
88;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;HU544;COMPRENSIÓN Y PRODUCCIÓN DE LENGUAJE II;COMP Y PROD LENG II;44HU544;HU;HUMANIDADES;OBLIGATORIO;2;4;0;2019-10-08 13:33:41;TMONDRAG;2020-02-18 18:21:33;CPANTA;4;HU543 Comprensión y Producción de Lenguaje I;HU543;0.0
89;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;HU159;SEMINARIO DE INVESTIGACIÓN ACADÉMICA I;SEMINA DE INVEST ACADEM I;44HU159;HU;HUMANIDADES;OBLIGATORIO;2;2;0;2019-10-08 13:33:41;TMONDRAG;2020-02-18 18:21:33;CPANTA;2;HU543 Comprensión y Producción de Lenguaje I;HU543;0.0
90;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;DE440;AMERICAN GOVERNMENT;AMERICAN GOVERNMENT;44DE440;DE;DERECHO;ELECTIVO;6;2;0;2019-10-08 13:38:35;TMONDRAG;;;2;HU61 Inglés 5;HU61;0.0
91;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;HU372;MODERN POPULAR CULTURE;MODERN POPULAR CULTURE;44HU372;HU;HUMANIDADES;ELECTIVO;6;2;0;2019-10-08 13:38:35;TMONDRAG;;;2;HU61 Inglés 5;HU61;0.0
92;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;HU373;INTRODUCTION TO SOCIOLOGY;INTRODUCTION TO SOCIOLOGY;44HU373;HU;HUMANIDADES;ELECTIVO;6;2;0;2019-10-08 13:38:35;TMONDRAG;;;2;HU61 Inglés 5;HU61;0.0
93;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;HU374;INTRODUCTION TO PHILOSOPHY;INTRODUCTION TO PHILOSOPH;44HU374;HU;HUMANIDADES;ELECTIVO;6;2;0;2019-10-08 13:38:35;TMONDRAG;;;2;HU61 Inglés 5;HU61;0.0
94;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;HU375;INTER EXP: SUST. QUAL OF LIFE IN THE CITY;INTERDISCIPLINARY EXPERIE;44HU375;HU;HUMANIDADES;ELECTIVO;6;2;0;2019-10-08 13:38:35;TMONDRAG;;;2;HU61 Inglés 5;HU61;0.0
95;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;HU394;HUMANITIES THROUGH THE ARTS;HUMANITIES THROUGH THE AR;44HU394;HU;HUMANIDADES;ELECTIVO;6;2;0;2019-10-08 13:38:35;TMONDRAG;;;2;HU61 Inglés 5;HU61;0.0
96;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;HU473;ENVIRONMENTAL SCIENCE;ENVIRONMENTAL SCIENCE;44HU473;HU;HUMANIDADES;ELECTIVO;6;2;0;2019-10-08 13:38:35;TMONDRAG;;;2;HU61 Inglés 5;HU61;0.0
97;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);DE440;AMERICAN GOVERNMENT;AMERICAN GOVERNMENT;45DE440;DE;DERECHO;ELECTIVO;6;2;0;2019-10-08 15:11:20;TMONDRAG;;;2;HU61 Inglés 5;HU61;0.0
98;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);HU473;ENVIRONMENTAL SCIENCE;ENVIRONMENTAL SCIENCE;45HU473;HU;HUMANIDADES;ELECTIVO;6;2;0;2019-10-08 15:11:20;TMONDRAG;;;2;HU61 Inglés 5;HU61;0.0
99;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);HU372;MODERN POPULAR CULTURE;MODERN POPULAR CULTURE;45HU372;HU;HUMANIDADES;ELECTIVO;6;2;0;2019-10-08 15:11:20;TMONDRAG;;;2;HU61 Inglés 5;HU61;0.0
100;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);HU374;INTRODUCTION TO PHILOSOPHY;INTRODUCTION TO PHILOSOPH;45HU374;HU;HUMANIDADES;ELECTIVO;6;2;0;2019-10-08 15:11:20;TMONDRAG;;;2;HU61 Inglés 5;HU61;0.0
101;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);HU375;INTER EXP: SUST. QUAL OF LIFE IN THE CITY;INTERDISCIPLINARY EXPERIE;45HU375;HU;HUMANIDADES;ELECTIVO;6;2;0;2019-10-08 15:11:20;TMONDRAG;;;2;HU61 Inglés 5;HU61;0.0
102;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);HU394;HUMANITIES THROUGH THE ARTS;HUMANITIES THROUGH THE AR;45HU394;HU;HUMANIDADES;ELECTIVO;6;2;0;2019-10-08 15:11:20;TMONDRAG;;;2;HU61 Inglés 5;HU61;0.0
103;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);HU373;INTRODUCTION TO SOCIOLOGY;INTRODUCTION TO SOCIOLOGY;45HU373;HU;HUMANIDADES;ELECTIVO;6;2;0;2019-10-08 15:11:20;TMONDRAG;;;2;HU61 Inglés 5;HU61;0.0
104;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN397;SEMINARIO DE INVESTIGACIÓN ACADÉMICA II (ING);SEM. INV. ACAD. II (ING);45IN397;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;8;3;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:55;CPANTA;3;HU61 Inglés 5 y 120 créditos aprobados;HU61;1.0
105;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;TR281;ACADEMIC WRITING;ACADEMIC WRITING;44TR281;TR;TRADUCCION E INTERPRETACION PROFESIONAL;ELECTIVO;6;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;HU61 Inglés 5 y 60 créditos aprobados;HU61;1.0
106;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);TR281;ACADEMIC WRITING;ACADEMIC WRITING;45TR281;TR;TRADUCCION E INTERPRETACION PROFESIONAL;ELECTIVO;6;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;HU61 Inglés 5 y 60 créditos aprobados;HU61;1.0
107;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN397;SEMINARIO DE INVESTIGACIÓN ACADÉMICA II (ING);SEM. INV. ACAD. II (ING);44IN397;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;8;3;0;2019-10-08 13:33:42;TMONDRAG;2020-02-18 18:21:34;CPANTA;3;HU61 Inglés 5 y IN58 Planeamiento y Control Táctico de Operaciones y IN179 Tecnología de los Procesos de Manufactura;"HU61;IN179";1.0
108;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN218;INGENIERÍA Y GESTIÓN AMBIENTAL;INGENIERÍA Y GESTIÓN AMBI;44IN218;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;9;4;0;2019-10-08 13:33:42;TMONDRAG;2020-02-18 18:21:34;CPANTA;4;IN134 Gestión Energética;IN134;1.0
109;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN315;DIBUJO ASISTIDO POR EL COMPUTADOR;DIBUJO ASISTIDO POR EL CO;45IN315;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;2;4;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:54;CPANTA;4;IN142 Fundamentos de Ingeniería Industrial;IN142;1.0
110;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN170;DIBUJO DE INGENIERÍA 1;DIBUJO DE INGENIERÍA 1;44IN170;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;2;3;0;2019-10-08 13:33:41;TMONDRAG;2020-02-18 18:21:33;CPANTA;3;IN142 Fundamentos de Ingeniería Industrial y MA420 Matemática Básica;"IN142;MA420";2.0
111;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN160;DISTRIBUCIÓN DE PLANTA;DISTRIBUCIÓN DE PLANTA;44IN160;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;6;4;0;2019-10-08 13:33:41;TMONDRAG;2020-02-18 18:21:34;CPANTA;4;IN147 Ingeniería de Métodos;IN147;1.0
112;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN137;GESTIÓN DE MANTENIMIENTO;GESTIÓN DE MANTENIMIENTO;44IN137;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;7;3;0;2019-10-08 13:33:42;TMONDRAG;2020-02-18 18:21:34;CPANTA;3;IN160 Distribución de Planta;IN160;0.0
113;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN171;DIBUJO DE INGENIERÍA 2;DIBUJO DE INGENIERÍA 2;44IN171;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;3;3;0;2019-10-08 13:33:41;TMONDRAG;2020-02-18 18:21:33;CPANTA;3;IN170 Dibujo de Ingeniería 1;IN170;1.0
114;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN398;ALGORITMOS;ALGORITMOS;44IN398;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;4;3;0;2019-10-08 13:33:41;TMONDRAG;2020-02-18 18:21:33;CPANTA;3;IN170 Dibujo de Ingeniería 1;IN170;1.0
115;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN214;MECÁNICA PARA INGENIEROS;MECÁNICA PARA INGENIEROS;44IN214;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;5;5;0;2019-10-08 13:33:41;TMONDRAG;2020-02-18 18:21:34;CPANTA;5;IN171 Dibujo de Ingeniería 2 y MA462 Física II;IN171;1.0
116;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN179;TECNOLOGÍA DE LOS PROCESOS DE MANUFACTURA;TECNOLO DE LOS PROCE DE M;44IN179;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;7;4;0;2019-10-08 13:33:42;TMONDRAG;2020-02-18 18:21:34;CPANTA;4;IN175 Ciencia y Tecnología de Materiales y IN147 Ingeniería de Métodos;"IN175;IN147";2.0
117;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN343;INGENIERÍA ECONÓMICA;INGENIERÍA ECONÓMICA;45IN343;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;5;4;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:54;CPANTA;4;IN176 Costeo de Operaciones;IN176;0.0
118;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN178;INGENIERÍA ECONÓMICA;INGENIERÍA ECONÓMICA;44IN178;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;7;3;0;2019-10-08 13:33:42;TMONDRAG;2020-02-18 18:21:34;CPANTA;3;IN176 Costeo de Operaciones;IN176;1.0
119;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN396;INVESTIGACIÓN DE OPERACIONES 2;INVESTIGACIÓN DE OPE 2;44IN396;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;6;3;0;2019-10-08 13:33:42;TMONDRAG;2020-02-18 18:21:34;CPANTA;3;IN176 Costeo de Operaciones y IN395 Investigación de Operaciones 1;"IN176;IN395";2.0
120;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN396;INVESTIGACIÓN DE OPERACIONES 2;INVESTIGACIÓN DE OPE 2;45IN396;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;6;3;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:54;CPANTA;3;IN176 Costeo de Operaciones y IN395 Investigación de Operaciones 1;"IN176;IN395";1.0
121;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN134;GESTIÓN ENERGÉTICA;GESTIÓN ENERGÉTICA;44IN134;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;8;4;0;2019-10-08 13:33:42;TMONDRAG;2020-02-18 18:21:34;CPANTA;4;IN177 Operaciones Unitarias;IN177;1.0
122;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN216;GERENCIA DE PROYECTOS;GERENCIA DE PROYECTOS;44IN216;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;8;4;0;2019-10-08 13:33:42;TMONDRAG;2020-02-18 18:21:34;CPANTA;4;IN178 Ingeniería Económica;IN178;1.0
123;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN195;GESTIÓN DE LA INNOVACIÓN;GESTIÓN DE LA INNOVACIÓN;44IN195;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;8;3;0;2019-10-08 13:33:42;TMONDRAG;2020-02-18 18:21:34;CPANTA;3;IN179 Tecnología de los Procesos de Manufactura;IN179;1.0
124;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN196;TECNOLOGÍA Y AUTOMATIZACIÓN INDUSTRIAL;TECNOLOGÍA Y AUTOMATIZACI;44IN196;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;10;3;0;2019-10-08 13:33:42;TMONDRAG;2020-02-18 18:21:34;CPANTA;3;IN195 Gestión de la Innovación y IN218 Ingeniería y Gestión Ambiental;"IN195;IN218";0.0
125;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN175;CIENCIA Y TECNOLOGÍA DE MATERIALES;CIENCIA Y TECNOLOGÍA DE M;44IN175;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;6;4;0;2019-10-08 13:33:42;TMONDRAG;2020-02-18 18:21:34;CPANTA;4;IN214 Mecánica para Ingenieros;IN214;1.0
126;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN45;PROYECTO DE INVESTIGACIÓN APLICADA 1;PROY.INVESTIG.APLIC. 1;44IN45;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;9;5;0;2019-10-08 13:33:42;TMONDRAG;2020-02-18 18:21:34;CPANTA;5;IN216 Gerencia de Proyectos y IN97 Logística Integrada y Cadena de Abastecimientos y IN397 Seminario de Investigación Académica II (Ing) y 2 créditos práctica preprofesional y aprobación por el Director de la Carrera;"IN216;IN97;IN397";1.0
127;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN158;GESTIÓN DEL CAPITAL HUMANO;GESTIÓN DEL CAPITAL HUMAN;44IN158;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;9;3;0;2019-10-08 13:33:42;TMONDRAG;2020-02-18 18:21:34;CPANTA;3;IN217 Gestión por Procesos;IN217;0.0
128;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN46;PROYECTO DE INVESTIGACION APLICADA 2;PROY.INVEST.APLIC. 2;44IN46;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;10;5;0;2019-10-08 13:33:42;TMONDRAG;2020-02-18 18:21:34;CPANTA;5;IN217 Gestión por Procesos y IN45 Proyecto de Investigación Aplicada 1 y aprobación por el Director de la Carrera;"IN217;IN45";0.0
129;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN176;COSTEO DE OPERACIONES;COSTEO DE OPERACIONES;45IN176;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;3;4;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:54;CPANTA;4;IN219 Administración para Ingenieros;IN219;2.0
130;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN176;COSTEO DE OPERACIONES;COSTEO DE OPERACIONES;44IN176;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;5;4;0;2019-10-08 13:33:41;TMONDRAG;2020-02-18 18:21:34;CPANTA;4;IN219 Administración para Ingenieros;IN219;2.0
131;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN215;PLANEAMIENTO Y CONTROL ESTRATÉGICO DE OPERACIONES;PLANEAMIENTO Y CONTROL ES;44IN215;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;6;4;0;2019-10-08 13:33:42;TMONDRAG;2020-02-18 18:21:34;CPANTA;4;IN219 Administración para Ingenieros;IN219;1.0
132;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN147;INGENIERÍA DE MÉTODOS;INGENIERÍA DE MÉTODOS;44IN147;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;5;4;0;2019-10-08 13:33:41;TMONDRAG;2020-02-18 18:21:34;CPANTA;4;IN219 Administración para Ingenieros y MA145 Estadística Aplicada II;"IN219;MA145";2.0
133;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN318;SOFTWARE PARA INGENIEROS;SOFTWARE PARA INGENIEROS;45IN318;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;5;2;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:54;CPANTA;2;IN315 Dibujo Asistido por el Computador;IN315;0.0
134;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN324;TECNOLOGÍA DE MATERIALES Y MANUFACTURA;TECNOLOGÍA DE MATERIALES;45IN324;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;7;4;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:55;CPANTA;4;IN317 Estática;IN317;1.0
135;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN216;GERENCIA DE PROYECTOS;GERENCIA DE PROYECTOS;45IN216;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;7;4;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:54;CPANTA;4;IN319 Ingeniería de Procesos;IN319;0.0
136;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN328;OPTIMIZACIÓN DE PROCESOS;OPTIMIZACIÓN DE PROCESOS;45IN328;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;8;4;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:55;CPANTA;4;IN321 Calidad;IN321;0.0
137;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN323;LOGÍSTICA INTEGRADA Y CADENA DE ABASTECIMIENTOS;LOGÍSTICA INTEGRADA Y CA;45IN323;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;7;5;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:55;CPANTA;5;IN322 Planeamiento y Control de Operaciones;IN322;2.0
138;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN325;GESTIÓN DEL MANTENIMIENTO;GESTIÓN DEL MANTENIMIENTO;45IN325;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;9;4;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:55;CPANTA;4;IN322 Planeamiento y Control de Operaciones;IN322;0.0
139;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN326;TALLER DE INTEGRACIÓN PROFESIONAL;TALLER DE INTEGRACIÓN PRO;45IN326;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;8;5;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:55;CPANTA;5;IN323 Logística Integrada y Cadena de Abastecimientos;IN323;1.0
140;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN223;PLANIFICACIÓN DE LA PRODUCCIÓN ERP;PLANIF. DE LA PRODUC ERP;45IN223;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-08 15:11:21;TMONDRAG;;;3;IN323 Logística Integrada y Cadena de Abastecimientos;IN323;0.0
141;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN327;SISTEMAS AVANZADOS  DE MANUFACTURA;SISTEMAS AVANZADOS  DE MA;45IN327;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;10;5;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:55;CPANTA;5;IN324 Tecnología de Materiales y Manufactura;IN324;0.0
142;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN320;INGENIERÍA DE MÉTODOS 2;INGENIERÍA DE MÉTODOS 2;45IN320;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;6;4;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:54;CPANTA;4;IN342 Ingeniería de Métodos 1;IN342;0.0
143;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN329;FACTORES HUMANOS;FACTORES HUMANOS;45IN329;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;8;5;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:55;CPANTA;5;IN342 Ingeniería de Métodos 1;IN342;0.0
144;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN213;SIMULACIÓN DE SISTEMAS DISCRETOS;SIMULACIÓN DE SISTEMAS DI;45IN213;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;7;4;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:54;CPANTA;4;IN396 Investigación de Operaciones 2;IN396;0.0
145;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN213;SIMULACIÓN DE SISTEMAS DISCRETOS;SIMULACIÓN DE SISTEMAS DI;44IN213;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;7;4;0;2019-10-08 13:33:42;TMONDRAG;2020-02-18 18:21:34;CPANTA;4;IN396 Investigación de Operaciones 2;IN396;1.0
146;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN58;PLANEAMIENTO Y CONTROL TACTICO DE OPERACIONES;PLAN Y CTRL TACTIC OPERAC;44IN58;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;7;3;0;2019-10-08 13:33:42;TMONDRAG;2020-02-18 18:21:34;CPANTA;3;IN396 Investigación de Operaciones 2 y IN215 Planeamiento y Control Estratégico de Operaciones;"IN396;IN215";1.0
147;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN45;PROYECTO DE INVESTIGACIÓN APLICADA 1;PROY.INVESTIG.APLIC. 1;45IN45;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;9;5;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:55;CPANTA;5;IN397 Seminario de Investigación Académica II (Ing) y IN326 Taller de Integración Profesional y 2 créditos práctica preprofesional;"IN397;IN326";1.0
148;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN316;MODELAMIENTO Y DISEÑO ORIENTADA A OBJETOS;MODELAMIENTO Y DISEÑO ORI;45IN316;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;4;2;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:54;CPANTA;2;IN398 Algoritmos;IN398;0.0
149;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN395;INVESTIGACIÓN DE OPERACIONES 1;INVESTIGACIÓN DE OPE 1;45IN395;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;5;3;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:54;CPANTA;3;IN398 Algoritmos;IN398;1.0
150;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN395;INVESTIGACIÓN DE OPERACIONES 1;INVESTIGACIÓN DE OPE 1;44IN395;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;5;3;0;2019-10-08 13:33:41;TMONDRAG;2020-02-18 18:21:34;CPANTA;3;IN398 Algoritmos;IN398;1.0
151;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN177;OPERACIONES UNITARIAS;OPERACIONES UNITARIAS;44IN177;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;6;4;0;2019-10-08 13:33:42;TMONDRAG;2020-02-18 18:21:34;CPANTA;4;IN399 Termodinámica Aplicada;IN399;1.0
