COD_ALUMNO;201901;201902;202001;202002;cuantos ciclos tiene el alumno;curricula ;nivel alumno;201901;201902;202001;202002;18;23;27;MAX_CREDITAJE;NUM_TURNO;POND_ACTUAL;POND_ACUMULADO;NUM_OBS_CONS;NUM_OBS_ALTE;TIPO_MERITO;m_habil_COD_CURSO;201901;201902;202001;202002;201901;201902;202001;202002;COD_ESTADO_MAT_CUR;NUM_VEZ_CURSO;Extra_acad;NO;SI;promadio de aprobacion de cursos de manera historica;ADMINISTRACION;ADMINISTRACION Y MARKETING;ADMINISTRACION Y RECURSOS HUMANOS;CIENCIAS;ECONOMIA Y NEGOCIOS INTERNACIONALES;HUMANIDADES;INGENIERIA INDUSTRIAL;INICIATIVA EMPRESARIAL;TRADUCCION E INTERPRETACION PROFESIONAL;#N/D;m_habil_DES_TIPO_INGRESO;SEXO;Edad;201901;201902;202001;202002;0;1;RIESGO
201711254;10;12;13;13;4;44;4;23;23;18;27;1;2;1;4.5;83;15.23;13.41;1;2;0;13;10;12;13;13;5;5;4;7;44%;;0;6;8;38%;0%;0%;0%;60%;0%;100%;50%;0%;0%;0%;EVALUACION INTEGRAL;1;22;0;0;0;0;4;0;0
20181D377;15;14;9;77;4;44;3;18;23;23;27;1;2;1;4.5;8;15.95;14.2;0;1;0;77;15;14;9;77;4;7;6;7;21%;;|8;1;8;33%;0%;0%;0%;75%;100%;100%;100%;0%;0%;100%;TRASLADOS;1;26;0;0;0;0;4;0;0
20171F299;9;6;7;9;4;44;4;27;27;27;27;0;0;4;5;31;17.36;16.84;0;0;5;9;9;6;7;9;7;6;6;6;81%;;0;5;14;56%;0%;0%;0%;75%;50%;80%;75%;0%;0%;0%;SELECCIÓN PREFERENTE;1;20;0;0;0;0;4;0;0
201612603;6;;;;1;41;2;18;0;0;0;1;0;0;1;116;0.75;8.06;5;5;0;6;6;0;0;0;4;0;0;0;67%;;0;4;0;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;SELECCIÓN PREFERENTE;0;21;1;0;0;0;3;1;0
201518123;5;7;;;2;41;2;18;18;0;0;2;0;0;1;77;14;10.91;0;5;0;7;5;7;0;0;3;0;0;0;25%;;0;2;1;33%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;SELECCIÓN PREFERENTE;1;23;1;1;0;0;2;2;0
201818428;8;7;11;12;4;44;5;27;27;23;23;0;2;2;3.5;89;15;15.46;0;0;1;12;8;7;11;12;5;4;5;0;37%;;0;1;13;93%;0%;0%;0%;100%;0%;100%;80%;0%;0%;0%;SELECCIÓN PREFERENTE;1;19;0;0;0;0;4;0;0
201822636;9;9;7;11;4;44;5;27;27;27;27;0;0;4;5;36;17.08;16.48;0;0;3;11;9;9;7;11;5;6;6;7;67%;;|1;0;16;67%;0%;0%;0%;100%;100%;100%;100%;0%;0%;100%;BECAS PRONABEC;0;19;0;0;0;0;4;0;0
20181F992;9;8;8;11;4;44;4;27;27;23;23;0;2;2;3.5;97;14.55;14.95;0;0;3;11;9;8;8;11;5;5;5;5;56%;;0;3;12;60%;0%;0%;0%;75%;0%;100%;100%;0%;0%;0%;EVALUACION INTEGRAL;0;19;0;0;0;0;4;0;0
201515314;5;4;4;1;4;44;3;18;18;18;18;4;0;0;1;122;55;10.06;3;5;0;1;5;4;4;1;4;4;4;0;86%;;0;10;2;17%;0%;0%;0%;33%;0%;0%;17%;0%;0%;0%;GENERAL;1;27;1;1;1;1;0;4;0
201810551;15;7;12;10;4;44;5;23;27;23;27;0;2;2;4.5;42;16.82;15.02;0;0;3;10;15;7;12;10;5;5;5;6;48%;;0;1;14;67%;0%;0%;0%;100%;100%;100%;80%;0%;0%;0%;SELECCIÓN PREFERENTE;1;19;0;0;0;0;4;0;0
201815551;8;9;13;14;4;44;6;23;23;27;27;0;2;2;4.5;87;15.09;15.05;0;0;0;14;8;9;13;14;4;5;6;7;50%;;0;0;15;68%;0%;0%;0%;100%;0%;0%;100%;0%;0%;0%;SELECCIÓN PREFERENTE;1;19;0;0;0;0;4;0;0
201821060;11;9;9;12;4;44;5;27;27;27;27;0;0;4;5;21;18;17.48;0;0;1;12;11;9;9;12;6;5;5;6;54%;;0;2;14;64%;0%;0%;0%;88%;0%;100%;80%;0%;0%;0%;EVALUACION INTEGRAL;1;24;0;0;0;0;4;0;0
201619861;9;11;10;10;4;44;5;18;27;23;27;1;1;2;4.5;87;15.09;13.53;0;1;3;10;9;11;10;10;4;5;5;6;50%;;0;4;10;50%;0%;0%;0%;83%;50%;0%;67%;0%;0%;0%;GENERAL;1;26;1;0;0;0;3;1;0
201824020;9;7;8;12;4;44;4;27;27;23;23;0;2;2;3.5;97;14.55;14.63;0;0;0;12;9;7;8;12;5;6;5;6;61%;;0;3;13;59%;0%;0%;0%;88%;0%;100%;75%;0%;0%;0%;BECAS PRONABEC;0;18;0;0;0;0;4;0;0
201523250;10;10;10;8;4;44;4;18;18;18;18;4;0;0;1;78;15.46;12.48;6;6;0;8;10;10;10;8;5;4;4;4;45%;;0;6;7;41%;0%;0%;0%;33%;0%;100%;43%;0%;0%;0%;GENERAL;1;24;0;1;1;1;1;3;1
201719094;6;8;;;2;41;3;18;18;0;0;2;0;0;1;113;9.25;11.77;4;4;0;8;6;8;0;0;5;0;0;0;36%;;0;4;1;20%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;EVALUACION INTEGRAL;1;23;1;0;0;0;3;1;0
201817763;7;6;6;10;4;44;3;18;18;18;27;3;0;1;4;43;16.81;12.94;1;1;3;10;7;6;6;10;4;0;4;6;48%;;0;4;4;29%;0%;0%;0%;67%;0%;0%;50%;0%;0%;0%;EVALUACION INTEGRAL;1;26;0;0;0;0;4;0;0
20171C858;4;7;8;8;4;44;3;23;23;18;18;2;2;0;2;116;55;13.29;1;1;0;8;4;7;8;8;2;5;4;0;41%;;0;7;4;36%;0%;0%;0%;33%;0%;0%;40%;0%;0%;0%;EVALUACION INTEGRAL;1;23;0;0;0;0;4;0;0
201719478;13;12;13;13;4;44;5;23;18;23;23;1;3;0;3.5;112;13.09;12.45;1;2;0;13;13;12;13;13;5;5;6;6;43%;;0;6;10;45%;0%;0%;0%;80%;0%;100%;44%;0%;0%;0%;EVALUACION INTEGRAL;1;22;0;0;0;0;4;0;0
201823918;13;13;13;14;4;44;3;27;27;27;27;0;0;4;5;52;16.43;16.4;0;0;0;14;13;13;13;14;0;0;5;5;19%;;0;1;4;40%;0%;0%;0%;100%;0%;0%;100%;0%;0%;0%;TRASLADOS;1;22;0;0;0;0;4;0;0
20181E905;8;16;8;;3;44;3;18;18;18;0;3;0;0;1;93;12.75;13.43;2;2;0;8;8;16;8;0;0;6;0;0;19%;;|1;3;2;33%;0%;0%;0%;100%;0%;100%;0%;0%;0%;100%;SELECCIÓN PREFERENTE;1;19;0;0;0;0;4;0;0
20181E458;8;7;6;6;4;44;2;18;18;18;27;3;0;1;4;83;15.25;12.64;0;1;0;6;8;7;6;6;0;4;4;4;44%;;0;3;5;42%;0%;0%;0%;50%;100%;100%;0%;0%;0%;0%;EVALUACION INTEGRAL;1;23;0;0;1;0;3;1;0
20181B849;6;5;7;9;4;44;4;27;23;27;27;0;1;3;4.5;86;15.12;14.53;0;0;3;9;6;5;7;9;4;3;4;5;59%;;0;3;8;50%;0%;0%;0%;80%;0%;100%;75%;0%;0%;0%;SELECCIÓN PREFERENTE;1;19;0;0;0;0;4;0;0
201414946;5;7;7;7;4;44;3;18;18;18;18;4;0;0;1;101;14.29;11.22;1;7;0;7;5;7;7;7;4;4;4;0;46%;;0;9;3;25%;0%;0%;0%;43%;0%;0%;0%;0%;0%;0%;ADP REGULAR;1;24;1;1;1;1;0;4;0
201621715;10;12;11;16;4;44;5;23;18;23;23;1;3;0;3.5;90;14.94;13.03;1;2;0;16;10;12;11;16;6;5;5;7;47%;;0;4;12;52%;0%;0%;0%;67%;0%;50%;82%;0%;0%;0%;EVALUACION INTEGRAL;1;22;0;0;0;0;4;0;0
201715016;5;7;10;10;4;44;4;23;27;23;23;0;3;1;3.5;107;55;13.42;0;1;3;10;5;7;10;10;4;6;5;0;47%;;0;7;8;53%;0%;0%;0%;57%;0%;100%;50%;0%;0%;0%;SELECCIÓN PREFERENTE;1;20;0;0;0;0;4;0;0
20171A902;8;7;5;5;4;44;3;18;18;18;23;3;1;0;3.5;106;13.83;12.13;3;3;0;5;8;7;5;5;4;4;5;0;52%;;0;7;6;46%;0%;0%;0%;40%;100%;33%;50%;0%;0%;0%;EPE ESTUDIOS SUP. PREVIOS COMPLETOS;1;27;0;1;1;0;2;2;0
20161A209;6;6;;7;3;45;2;18;18;0;18;3;0;0;1;119;4;10.49;6;6;0;7;6;6;0;7;4;0;0;5;47%;;0;4;0;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;GENERAL;1;28;0;1;0;1;2;2;1
201817830;6;4;7;7;4;44;3;27;18;27;27;1;0;3;4.5;57;55;13.9;1;1;5;7;6;4;7;7;5;3;6;0;58%;;0;10;4;29%;0%;0%;0%;20%;0%;67%;20%;0%;0%;0%;SELECCIÓN PREFERENTE;1;21;0;0;0;0;4;0;0
201726202;11;10;10;13;4;44;4;18;18;18;27;3;0;1;4;80;15.35;12.9;3;3;0;13;11;10;10;13;5;5;4;6;45%;;0;7;7;35%;0%;0%;0%;50%;0%;100%;50%;0%;0%;0%;TRASLADOS;1;24;0;1;1;0;2;2;0
20181E358;11;10;11;12;4;44;5;18;23;23;27;1;2;1;4.5;86;15.1;13.55;0;1;0;12;11;10;11;12;4;6;5;7;50%;;0;3;12;55%;0%;0%;0%;78%;0%;100%;80%;0%;0%;0%;SELECCIÓN PREFERENTE;1;19;0;0;0;0;4;0;0
201824289;9;8;7;12;4;44;5;27;27;23;27;0;1;3;4.5;17;18.41;16.04;0;0;1;12;9;8;7;12;6;4;5;6;58%;;0;0;15;71%;0%;0%;0%;100%;0%;100%;100%;0%;0%;0%;EVALUACION INTEGRAL;1;19;0;0;0;0;4;0;0
201711316;7;7;7;7;4;45;2;18;18;18;23;3;1;0;3.5;86;13.33;12.56;3;3;0;7;7;7;7;7;4;4;0;5;46%;;0;4;4;31%;0%;0%;0%;60%;0%;0%;33%;0%;0%;0%;SELECCIÓN PREFERENTE;1;21;0;0;1;0;3;1;0
201810221;9;9;7;7;4;44;3;18;18;23;23;2;2;0;3.5;92;55;12.55;2;2;0;7;9;9;7;7;4;5;5;0;44%;;0;8;6;43%;0%;0%;0%;25%;100%;100%;50%;0%;0%;0%;SELECCIÓN PREFERENTE;1;19;0;0;0;0;4;0;0
201716781;7;6;5;7;4;44;3;23;18;18;27;2;1;1;4.5;6;16.4;12.99;1;3;0;7;7;6;5;7;6;0;4;5;60%;;0;6;4;27%;0%;0%;0%;33%;0%;50%;50%;0%;0%;0%;EVALUACION INTEGRAL;1;21;0;1;0;0;3;1;0
201622012;6;5;;;2;41;2;18;18;0;0;2;0;0;1;119;0;0;0;0;0;5;6;5;0;0;0;0;0;0;0%;;0;#N/D;#N/D;0%;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;EVALUACION INTEGRAL;1;0;1;1;0;0;2;2;0
201422886;10;9;9;9;4;44;2;18;18;18;18;4;0;0;1;122;55;10.61;5;6;0;9;10;9;9;9;4;4;4;4;43%;;0;12;0;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;ADP REGULAR;1;24;1;1;1;1;0;4;0
20171B861;7;;;;1;41;2;18;0;0;0;1;0;0;1;100;5;10.17;5;5;0;7;7;0;0;0;5;0;0;0;71%;;0;5;0;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;EVALUACION INTEGRAL;1;22;0;0;0;0;4;0;0
201816044;17;11;13;18;4;44;6;23;27;23;23;0;3;1;3.5;100;14.4;15.17;0;0;3;18;17;11;13;18;5;5;5;6;36%;;0;1;14;67%;0%;0%;0%;100%;0%;100%;88%;0%;0%;0%;SELECCIÓN PREFERENTE;1;19;0;0;0;0;4;0;0
201821407;9;8;7;12;4;44;5;27;27;27;27;0;0;4;5;27;17.59;17.47;0;0;5;12;9;8;7;12;5;5;5;6;58%;;0;0;15;71%;0%;0%;0%;100%;0%;100%;100%;0%;0%;0%;SELECCIÓN PREFERENTE;1;19;0;0;0;0;4;0;0
201614527;8;6;11;;3;44;2;18;18;18;0;3;0;0;1;79;13.75;12.9;0;2;0;11;8;6;11;0;4;4;0;0;32%;;0;2;6;75%;0%;0%;0%;75%;100%;0%;67%;0%;0%;0%;GENERAL;1;22;1;1;1;0;1;3;0
201623324;7;5;1;;3;44;2;18;18;18;0;3;0;0;1;113;9.83;9.44;6;6;0;1;7;5;1;0;5;5;0;0;77%;;0;4;6;60%;0%;0%;0%;33%;50%;75%;100%;0%;0%;0%;EVALUACION INTEGRAL;1;23;1;0;1;0;2;2;0
201715158;10;9;9;10;4;44;4;23;18;23;27;1;2;1;4.5;85;15.14;13.42;1;1;0;10;10;9;9;10;6;5;6;7;63%;;0;6;11;46%;0%;0%;0%;71%;0%;75%;50%;0%;0%;0%;EVALUACION INTEGRAL;1;23;0;0;0;0;4;0;0
201716271;6;6;7;10;4;44;3;18;23;18;18;3;1;0;2;73;15.67;13.99;1;3;0;10;6;6;7;10;4;5;4;4;59%;;0;5;8;47%;0%;0%;0%;43%;0%;100%;80%;0%;0%;0%;EVALUACION INTEGRAL;1;23;1;0;0;1;2;2;1
20171A820;5;4;5;5;4;44;2;23;18;18;18;3;1;0;1;120;55;12.77;2;2;0;5;5;4;5;5;3;2;3;0;42%;;0;7;1;13%;0%;0%;0%;0%;0%;0%;25%;0%;0%;0%;EVALUACION INTEGRAL;1;23;0;0;1;1;2;2;1
201621983;6;6;7;9;4;44;3;18;23;18;23;2;2;0;3.5;99;14.44;11.8;1;5;0;9;6;6;7;9;4;5;4;5;64%;;0;4;9;50%;0%;0%;0%;71%;100%;100%;50%;0%;0%;0%;EVALUACION INTEGRAL;0;21;1;0;1;0;2;2;0
201714771;5;4;8;8;4;44;3;18;18;18;27;3;0;1;4;32;17.29;13;2;3;5;8;5;4;8;8;3;0;4;6;52%;;0;4;3;23%;0%;0%;0%;75%;0%;0%;0%;0%;0%;0%;SELECCIÓN PREFERENTE;0;21;0;1;0;0;3;1;0
20171C350;9;7;;;2;41;2;18;18;0;0;2;0;0;1;119;3;10.71;2;2;0;7;9;7;0;0;5;0;0;0;31%;;1|;4;0;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;SELECCIÓN PREFERENTE;0;20;0;1;0;0;3;1;0
201618818;6;9;11;16;4;44;6;27;27;27;27;0;0;4;5;73;15.65;15.69;0;0;3;16;6;9;11;16;4;6;6;6;52%;;0;1;15;68%;0%;0%;0%;100%;0%;0%;90%;0%;0%;0%;SELECCIÓN PREFERENTE;0;22;0;0;0;0;4;0;0
201523607;10;12;;;2;41;4;23;18;0;0;1;1;0;2;102;12.1;12.11;1;6;0;12;10;12;0;0;6;0;0;0;27%;;0;1;5;83%;0%;0%;0%;50%;0%;100%;100%;0%;0%;0%;GENERAL;1;22;0;0;0;0;4;0;0
201710406;5;1;;;2;41;2;18;18;0;0;2;0;0;1;0;11.25;11.19;3;3;0;1;5;1;0;0;4;0;0;0;67%;;0;2;2;50%;0%;0%;0%;50%;0%;0%;100%;0%;0%;0%;SELECCIÓN PREFERENTE;1;22;1;1;0;0;2;2;0
201523880;7;8;8;10;4;44;3;18;18;18;27;3;0;1;4;26;17.6;14.85;0;3;5;10;7;8;8;10;0;0;4;7;33%;;0;0;4;36%;0%;0%;0%;100%;0%;100%;100%;0%;0%;0%;GENERAL;0;25;1;1;1;0;1;3;0
201714827;9;8;9;8;4;44;2;18;18;18;18;4;0;0;1;116;11.88;11.05;7;7;0;8;9;8;9;8;4;4;4;0;35%;;0;10;2;17%;0%;0%;0%;22%;0%;0%;0%;0%;0%;0%;EVALUACION INTEGRAL;1;21;1;1;1;1;0;4;0
201822929;9;8;7;12;4;44;5;27;27;27;27;0;0;4;5;17;18.41;18.56;0;0;1;12;9;8;7;12;5;5;5;6;58%;;0;0;15;71%;0%;0%;0%;100%;100%;100%;100%;0%;0%;0%;BECAS PRONABEC;1;22;0;0;0;0;4;0;0
201522331;9;8;9;11;4;44;3;18;18;18;27;3;0;1;4;59;16.17;10.1;7;7;0;11;9;8;9;11;5;4;4;7;54%;;0;5;8;40%;0%;0%;0%;57%;0%;50%;75%;0%;0%;0%;SELECCIÓN PREFERENTE;1;22;1;1;0;0;2;2;0
201619851;10;11;11;10;4;44;5;18;18;27;23;2;1;1;3.5;108;13.69;14.65;2;1;5;10;10;11;11;10;4;4;6;6;48%;;0;6;8;40%;0%;0%;0%;60%;50%;0%;57%;0%;0%;0%;GENERAL;1;30;0;0;0;0;4;0;0
201811337;7;6;8;10;4;44;3;27;18;18;27;2;0;2;4.5;80;15.38;13.55;2;2;0;10;7;6;8;10;6;4;4;6;65%;;1|;4;9;45%;0%;0%;0%;60%;0%;100%;80%;0%;0%;0%;SELECCIÓN PREFERENTE;1;20;0;0;0;0;4;0;0
201710320;4;4;7;7;4;44;3;23;18;18;18;3;1;0;1;110;13.35;12.72;2;3;0;7;4;4;7;7;3;4;4;4;68%;;0;6;5;33%;0%;0%;0%;80%;0%;0%;25%;0%;0%;0%;SELECCIÓN PREFERENTE;1;21;0;0;0;1;3;1;1
201415414;9;9;13;13;4;44;5;23;27;27;27;0;1;3;4.5;32;17.3;14.91;0;0;5;13;9;9;13;13;5;5;6;6;50%;;0;1;15;68%;0%;0%;0%;100%;0%;100%;89%;0%;0%;0%;ADP SELECCION PREFERENTE;1;23;0;0;0;0;4;0;0
20181C791;14;13;17;24;4;44;6;18;23;23;27;1;2;1;4.5;76;15.52;13.47;0;1;0;24;14;13;17;24;5;6;6;7;35%;;0;2;15;63%;0%;0%;0%;100%;0%;100%;85%;0%;0%;0%;TRASLADOS;0;25;0;0;0;0;4;0;0
201820295;9;7;5;71;4;44;3;23;18;18;27;2;1;1;4.5;64;16;14.11;2;2;0;71;9;7;5;71;6;6;5;6;25%;;2|;5;10;43%;0%;0%;0%;40%;50%;100%;75%;0%;0%;0%;EVALUACION INTEGRAL;0;20;0;0;1;0;3;1;0
20181D778;8;7;13;12;4;44;3;23;18;23;27;1;2;1;4.5;87;15.09;13.86;1;1;0;12;8;7;13;12;5;4;5;7;53%;;0;3;11;52%;0%;0%;0%;71%;0%;100%;83%;0%;0%;0%;SELECCIÓN PREFERENTE;0;19;0;0;0;0;4;0;0
201822688;9;8;7;12;4;44;5;27;27;27;27;0;0;4;5;17;18.45;18.38;0;0;1;12;9;8;7;12;5;5;5;7;61%;;0;0;15;68%;0%;0%;0%;100%;100%;100%;100%;0%;0%;0%;BECAS PRONABEC;0;20;0;0;0;0;4;0;0
201718237;6;6;;;2;41;2;18;18;0;0;2;0;0;1;108;5;10.65;4;4;0;6;6;6;0;0;0;5;0;0;42%;;1|;4;0;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;SELECCIÓN PREFERENTE;0;20;1;1;0;0;2;2;0
201522984;9;9;11;11;4;44;4;18;18;23;23;2;2;0;3.5;67;14.33;13.11;0;2;0;11;9;9;11;11;4;5;0;5;35%;;0;1;8;57%;0%;0%;0%;100%;0%;0%;100%;0%;0%;0%;GENERAL;0;23;1;1;0;0;2;2;0
201719420;6;;;;1;41;2;23;0;0;0;0;1;0;4;83;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0%;;0;#N/D;#N/D;0%;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;EVALUACION INTEGRAL;0;0;0;0;0;0;4;0;0
201615863;9;8;9;13;4;44;3;23;18;27;27;1;1;2;4.5;83;15.26;14.49;0;0;3;13;9;8;9;13;4;5;5;6;51%;;0;5;9;45%;0%;0%;0%;86%;0%;50%;50%;0%;0%;0%;GENERAL;0;24;0;1;0;0;3;1;0
201423629;5;8;;;2;41;3;18;18;0;0;2;0;0;1;106;11.5;11.2;4;6;0;8;5;8;0;0;4;0;0;0;31%;;0;3;1;25%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;ADP REGULAR;0;31;1;0;0;0;3;1;0
201814534;8;7;9;7;4;44;3;23;27;18;18;2;1;1;2;113;12.82;13.51;2;2;0;7;8;7;9;7;4;5;4;4;55%;;0;5;8;47%;0%;0%;0%;71%;0%;67%;33%;0%;0%;0%;SELECCIÓN PREFERENTE;0;21;0;0;0;0;4;0;0
201715477;4;;;;1;41;2;18;0;0;0;1;0;0;1;70;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0%;;0;#N/D;#N/D;0%;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;SELECCIÓN PREFERENTE;0;0;1;0;0;0;3;1;0
201618902;6;5;8;9;4;44;3;18;18;23;23;2;2;0;3.5;103;14.15;11.46;4;4;0;9;6;5;8;9;4;3;5;0;43%;;0;5;7;58%;0%;0%;0%;60%;0%;33%;75%;0%;0%;0%;GENERAL;1;23;0;1;0;0;3;1;0
20171C665;8;6;6;8;4;44;3;18;18;18;27;3;0;1;4;67;15.88;10.52;4;4;0;8;8;6;6;8;5;4;4;7;71%;;|1;8;4;20%;0%;0%;0%;33%;0%;50%;33%;0%;0%;100%;EVALUACION INTEGRAL;0;24;0;1;1;0;2;2;0
201824086;8;10;8;12;4;44;2;27;27;27;27;0;0;4;5;60;16.13;15.76;0;0;5;12;8;10;8;12;4;5;4;5;47%;;|1;3;9;50%;0%;0%;0%;60%;50%;100%;100%;0%;0%;100%;TRASLADOS;1;24;0;0;0;0;4;0;0
20181B419;6;7;10;78;4;44;5;23;23;23;27;0;3;1;4.5;36;17.09;14.93;0;0;3;78;6;7;10;78;5;6;5;8;24%;;0;2;14;58%;0%;0%;0%;100%;0%;100%;83%;0%;0%;0%;SELECCIÓN PREFERENTE;1;21;0;0;0;0;4;0;0
201523131;7;6;;;2;41;2;18;18;0;0;2;0;0;1;115;8;10.59;2;4;0;6;7;6;0;0;3;0;0;0;23%;;0;2;1;33%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;SELECCIÓN PREFERENTE;1;23;1;1;0;0;2;2;0
201718269;5;4;4;;3;44;2;23;18;18;0;2;1;0;2;114;8.8;11.54;1;2;0;4;5;4;4;0;4;0;0;0;31%;;0;3;1;25%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;SELECCIÓN PREFERENTE;0;20;0;0;0;0;4;0;0
20171A714;10;8;8;8;4;44;3;18;18;18;18;4;0;0;1;111;55;12.98;3;3;0;8;10;8;8;8;5;4;4;0;38%;;0;9;4;31%;0%;0%;0%;40%;0%;100%;14%;0%;0%;0%;EVALUACION INTEGRAL;0;20;0;0;1;1;2;2;1
20171E166;6;5;7;10;4;44;3;18;18;23;23;2;2;0;3.5;108;13.61;12.07;2;2;0;10;6;5;7;10;4;4;6;5;68%;;0;5;9;47%;0%;0%;0%;57%;0%;100%;80%;0%;0%;0%;SELECCIÓN PREFERENTE;0;20;0;1;0;0;3;1;0
201818285;6;5;5;7;4;44;3;23;18;18;23;2;2;0;3.5;112;13;12.73;2;2;0;7;6;5;5;7;4;3;4;5;70%;;0;6;5;31%;0%;0%;0%;33%;0%;100%;60%;0%;0%;0%;SELECCIÓN PREFERENTE;0;19;0;0;1;0;3;1;0
201625946;5;4;7;7;4;44;2;18;18;18;18;4;0;0;1;28;17.5;12.43;3;3;5;7;5;4;7;7;4;3;4;4;65%;;0;6;5;33%;0%;0%;0%;40%;0%;0%;75%;0%;0%;0%;SELECCIÓN PREFERENTE;0;22;0;0;1;1;2;2;1
201819990;8;8;12;12;4;44;5;27;27;27;27;0;0;4;5;64;16;15.9;0;0;3;12;8;8;12;12;5;6;6;6;58%;;0;1;16;70%;0%;0%;0%;100%;0%;100%;90%;0%;0%;0%;SELECCIÓN PREFERENTE;1;19;0;0;0;0;4;0;0
201716608;5;4;;;2;41;2;18;18;0;0;2;0;0;1;119;4;11.81;2;2;0;4;5;4;0;0;2;0;0;0;22%;;0;2;0;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;EVALUACION INTEGRAL;0;20;0;1;0;0;3;1;0
201718182;8;7;;;2;41;2;18;18;0;0;2;0;0;1;114;55;9.77;4;4;0;7;8;7;0;0;3;0;0;0;20%;;0;3;0;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;SELECCIÓN PREFERENTE;1;21;1;1;0;0;2;2;0
201821131;9;6;;;2;41;2;27;27;0;0;0;0;2;5;52;15.05;15.18;0;0;0;6;9;6;0;0;6;0;0;0;40%;;0;1;5;83%;0%;0%;0%;100%;0%;100%;0%;0%;0%;0%;SELECCIÓN PREFERENTE;1;21;0;0;0;0;4;0;0
201824412;9;8;8;13;4;44;5;27;27;27;27;0;0;4;5;26;17.64;17.34;0;0;5;13;9;8;8;13;5;5;5;7;58%;;0;1;14;64%;0%;0%;0%;100%;0%;100%;80%;0%;0%;0%;SELECCIÓN PREFERENTE;1;19;0;0;0;0;4;0;0
201816094;10;9;9;12;4;44;2;23;18;23;18;2;2;0;2;112;13.05;13.6;1;1;0;12;10;9;9;12;6;4;5;5;50%;;0;8;7;35%;0%;0%;0%;50%;0%;0%;60%;0%;0%;0%;SELECCIÓN PREFERENTE;1;20;0;0;0;1;3;1;1
20181D964;16;;;;1;41;2;18;0;0;0;1;0;0;1;119;0;0;0;0;0;16;16;0;0;0;0;0;0;0;0%;;0;#N/D;#N/D;0%;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;TRASLADOS;0;0;1;0;0;0;3;1;0
20181B583;8;7;6;8;4;44;3;23;23;18;27;1;2;1;4.5;83;15.25;12.66;1;1;0;8;8;7;6;8;5;4;4;5;62%;;0;7;6;33%;0%;0%;0%;40%;0%;100%;40%;0%;0%;0%;SELECCIÓN PREFERENTE;0;20;0;0;0;0;4;0;0
20171F225;7;8;8;11;4;44;3;23;23;18;27;1;2;1;4.5;35;17.17;13.75;1;1;3;11;7;8;8;11;5;6;4;7;65%;;0;5;10;45%;0%;0%;0%;86%;0%;100%;50%;0%;0%;0%;SELECCIÓN PREFERENTE;0;22;0;0;0;0;4;0;0
201713221;4;3;3;3;4;44;2;27;27;27;18;1;0;3;3;122;2.25;10.72;1;3;0;3;4;3;3;3;0;3;3;0;46%;;0;6;0;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;SELECCIÓN PREFERENTE;0;21;0;0;0;1;3;1;1
201712093;10;8;11;11;4;44;5;18;18;23;23;2;2;0;3.5;105;13.95;13.1;0;1;0;11;10;8;11;11;4;4;5;6;48%;;0;1;12;63%;0%;0%;0%;100%;0%;100%;86%;0%;0%;0%;EVALUACION INTEGRAL;0;21;1;1;0;0;2;2;0
201822626;10;8;7;12;4;44;5;27;27;27;27;0;0;4;5;56;16.27;16.75;0;0;3;12;10;8;7;12;6;5;5;6;59%;;|1;0;15;68%;0%;0%;0%;100%;0%;100%;100%;0%;0%;100%;BECAS PRONABEC;0;20;0;0;0;0;4;0;0
201811884;8;7;8;9;4;44;2;23;18;18;23;2;2;0;3.5;108;13.69;10.74;2;3;0;9;8;7;8;9;6;5;4;5;63%;;0;13;2;10%;0%;0%;0%;33%;0%;0%;0%;0%;0%;0%;EVALUACION INTEGRAL;1;24;0;0;0;0;4;0;0
201726156;7;5;;;2;41;2;27;18;0;0;1;0;1;2;110;10.63;12.47;1;2;0;5;7;5;0;0;5;0;0;0;42%;;0;4;1;20%;0%;0%;0%;50%;0%;0%;0%;0%;0%;0%;EVALUACION INTEGRAL;1;21;0;0;0;0;4;0;0
